True_c,pyRho_C
5.573698302644077e-07,3.9999996372870637e-07
2.9323260022460333e-07,6.20019203196775e-08
9.395233805784852e-07,8.503400683390496e-07
4.745631193571925e-07,3.9024388797285545e-07
7.422164497040673e-07,5.367686405055893e-07
6.023002870354751e-07,3.8961038852475346e-07
6.283290447342058e-07,2.71186398663289e-07
8.072305948533867e-07,5.454544731282411e-07
7.281735541890747e-07,3.7735850991110535e-07
5.965579023968254e-07,4.843304783928107e-07
6.261664139099989e-07,3.9999995378853915e-07
8.682183253878564e-07,5.50545789884118e-07
8.059720263694609e-07,6.282050683909422e-07
3.673605874538089e-07,2.905982708760368e-07
8.621396801673757e-07,7.500002073913899e-07
4.4771356993274406e-07,2.362204668105645e-07
9.557204092798904e-07,4.999999873551143e-07
6.285427490791091e-07,2.516940885498143e-07
1.3492220588210022e-07,5.125205134474388e-08
7.277038822517974e-07,1.4285714258213166e-07
2.317653164596419e-07,1.7118401748664908e-07
9.214504195267268e-07,7.964602176003821e-07
5.091371216905919e-07,3.723624345708882e-07
1.5541000538499683e-07,9.391631119612386e-08
3.630607268280516e-07,1.7757008625270922e-07
1.9982876666754866e-07,8.097165510438997e-08
6.439040566319851e-07,1.818181308142718e-07
2.7031967689343054e-07,1.4583333685455469e-07
4.97869548188385e-07,1.5189875831351982e-07
6.976647898927201e-07,3.3206043846360593e-07
8.703621382706265e-07,2.698412698931748e-07
3.7824176050420844e-07,3.611517786914716e-07
8.916491439017067e-07,6.812652084378466e-07
8.669377292071865e-07,5.184446668898169e-07
7.713724818343811e-07,2.2232103120704e-07
9.11374772577581e-07,8.080808094986774e-07
1.4108376013004655e-07,8.333343577987456e-08
1.9110284965422267e-07,1.4693877149674227e-07
4.693587248163087e-07,4.129671628001995e-07
8.59378565736044e-07,1.22850122646379e-06
1.5871152248918234e-07,9.40959412564401e-08
8.91407008804626e-07,5.676116068236846e-07
6.136205846813091e-07,3.2999999894550234e-07
3.038332125809274e-07,9.709887510594684e-08
7.011288489579488e-07,3.0112923246289696e-07
8.084951256452274e-07,3.882063862183286e-07
5.948007794646441e-07,3.250883214975099e-07
2.2124816578431713e-07,5.6537102461649154e-08
5.300769950856154e-07,3.112635183590568e-07
8.213407593516034e-07,8.446601957224574e-07
5.846806552505566e-07,3.4052759266013713e-07
6.663883294364498e-07,4.3478269214968825e-07
2.4361656747777406e-07,1.646341418656832e-07
9.706755565710939e-07,1.0880829069896708e-06
7.357951928590515e-07,2.6646928194776694e-07
7.39684258166894e-07,3.8350913291661273e-07
2.5280056358230526e-07,1.1055275983891581e-07
6.820202249218547e-07,6.240249737512218e-07
4.216615583054682e-07,3.1254882461800265e-07
4.329726653670185e-07,2.319961492473331e-07
7.819874560467382e-07,8.235294348082031e-07
1.329021083649839e-07,7.378640718477243e-08
4.0226709304202316e-07,3.1426776075532686e-07
5.972309595791324e-07,3.7681160316537184e-07
2.943425089076815e-07,2.5186033093218973e-07
2.5498552178783804e-07,1.0606060295959509e-07
4.4951423752745993e-07,3.448276347395479e-07
4.359512726443282e-07,1.296780610154674e-07
4.3538058689908093e-07,3.2098765420751707e-07
2.164785100937851e-07,1.254410047621262e-07
6.56038992739691e-07,6.666666975402238e-07
1.8145801082437738e-07,5.405406207147195e-08
3.740996257346632e-07,4.330176000068149e-07
1.2443205481746305e-07,5.99853701119651e-08
9.452004692247442e-07,7.326732729222081e-07
7.531974222603332e-07,4.7517225186318057e-07
9.493182899319429e-07,4.7422679831951566e-07
5.35594315026571e-07,2.1453286287074157e-07
1.4637453960982148e-07,7.300079034831538e-08
6.845829768922294e-07,3.7340153463963603e-07
6.604477420778039e-07,5.797101315419751e-07
1.438216808343455e-07,8.901061408590708e-08
8.227222300055713e-07,3.9999997851480424e-07
9.772520745653093e-07,8.749999073241265e-07
5.871373929626821e-07,2.2591362742723094e-07
5.09394388991545e-07,5.633802788206287e-07
7.264673376848361e-07,8.085106337860499e-07
8.319603553906463e-07,1.0243902556218975e-06
4.5499071059520085e-07,2.923549180197081e-07
3.3109822155704624e-07,2.645152862320792e-07
8.969335373370364e-07,7.555556605571752e-07
1.2189699797362288e-07,9.779482213550592e-08
5.128473601436873e-07,3.451776754110661e-07
4.933951277833041e-07,1.098901007146488e-07
5.984205269972118e-07,3.841000459689338e-07
2.5821107918112664e-07,1.0664201333711615e-07
4.875631652886947e-07,1.628804106944827e-07
5.947942264605713e-07,3.2239492930512403e-07
5.970918424931281e-07,4.2435814601548987e-07
1.373160260805158e-07,6.027980450796314e-08
5.407919468317279e-07,3.4078806328385894e-07
9.946736178351026e-07,5.958403605950503e-07
9.68806381315226e-07,5.915492946784529e-06
3.2443266131432436e-07,1.7136736836992257e-07
7.743946449050314e-07,4.4033465987764814e-07
9.130553265916687e-07,3.801765119626506e-07
7.56175600107952e-07,7.11111103917207e-07
9.652503751481568e-07,1.0928962450195732e-06
4.3702615169857e-07,2.1052634996450123e-07
8.975449418273929e-07,1.6611295204942364e-07
5.661460270410211e-07,4.250295193039524e-07
8.729391660584631e-07,4.999998748966108e-07
2.668687279651557e-07,1.1764716229559324e-07
9.604419870797516e-07,8.333333080315952e-07
1.808538034640226e-07,1.7948712715985244e-07
5.911893572094116e-07,5.050100073321859e-07
2.8613237699550154e-07,2.3476934468731872e-07
2.688577791924218e-07,1.312551238588956e-07
3.5815794252434137e-07,1.1111112984819591e-07
7.708376486399552e-07,4.966476748817333e-07
5.687126099258109e-07,2.4000003174469944e-07
6.960097213397519e-07,5.681818078882576e-07
5.626581181798033e-07,4.2424243576416256e-07
8.301872158721819e-07,5.945945990246219e-07
6.766353871794833e-07,4.568527895881481e-07
1.1253212780950224e-07,7.879555421969992e-08
2.0680001296978508e-07,1.449275533568981e-07
8.996710814728595e-07,5.656934076392121e-07
1.9892745520734792e-07,9.356727192523103e-08
2.386724888289417e-07,1.3693113175278197e-07
1.0966857551252352e-07,3.854386964594142e-08
5.458110280098661e-07,2.6666670734418666e-07
1.2459128741718547e-07,5.389797602938447e-08
5.627581327228002e-07,3.863987549884196e-07
8.494748882001285e-07,6.025641043703839e-07
7.280400140812072e-07,3.95209570606209e-07
2.1105744208263412e-07,9.408997387467515e-08
7.304670524962374e-07,5.863874329988947e-07
9.787344494677485e-07,9.433962417040957e-07
3.0675552782413394e-07,1.3279678092712949e-07
1.7019191375317862e-07,1.4099216568270253e-07
1.0442090822618324e-07,8.174386797585771e-08
5.419761334142679e-07,5.793103142140189e-07
1.0600391192100057e-07,5.527915974044129e-08
3.553480653578593e-07,1.7500875214495513e-07
5.180087492207673e-07,3.38235296261356e-07
1.518304131421629e-07,3.3755352591195956e-08
2.282162793629565e-07,9.8434004491435e-08
7.787425279491223e-07,3.124999681035373e-07
4.432711905229246e-07,1.713367865086919e-07
5.722237437401842e-07,4.0350875447857703e-07
1.438427135483172e-07,1.1806375657779858e-07
4.2692777999212743e-07,3.3644855849062423e-07
7.668611123379204e-07,6.666665389453059e-07
1.1952558097560542e-07,4.2838015112510444e-08
6.057787068238956e-07,4.5454545820795e-07
3.7781488246423467e-07,1.9653179955791256e-07
5.179846433967391e-07,5.243445677315224e-07
9.007346536552287e-07,6.88524583725614e-07
8.040470697066117e-07,6.727828716066197e-07
2.4669997776356815e-07,6.315795406856608e-08
2.4438021565601183e-07,1.5384613296406618e-07
2.8664534389320914e-07,1.556603776263369e-07
3.7707888915488165e-07,4.404404439039767e-07
1.0253300883048375e-07,8.829568807528329e-08
4.725917231898241e-07,4.402515446029312e-07
1.8945294062777393e-07,1.0823529622174086e-07
2.892495427554443e-07,1.4273128012501345e-07
6.110638089240273e-07,4.179732707120499e-07
6.328722982452779e-07,2.45200078741625e-07
4.2863618131829663e-07,3.4770514955319014e-07
5.309485974862115e-07,2.499997021370889e-07
6.927261554677433e-07,3.7951807279678816e-07
5.148465067801458e-07,5.509907926276336e-07
1.5822125985124605e-07,9.37972802770284e-08
7.221272718297432e-07,3.965517269493814e-07
9.223610191597504e-07,7.037037114741097e-07
4.6515386064473827e-07,3.3692722963934734e-07
2.3502234878007427e-07,1.1510793566169654e-07
4.158281751415695e-07,3.2307688800995475e-07
3.7472097542870677e-07,2.720283802649207e-07
2.6900185646642033e-07,1.9600156592367222e-07
4.672592209631794e-07,1.4101057619206516e-07
2.1972717925082695e-07,1.748633890363402e-07
1.30665298021893e-07,5.468749168372557e-08
1.635332541495869e-07,9.443339814784036e-08
2.4437975346448807e-07,1.2436548215380386e-07
6.838687844669344e-07,2.5601640644223174e-07
6.279172273188372e-07,3.5971222516436384e-07
8.384037461628899e-07,5.200945675013393e-07
4.336724109937816e-07,1.295279905783786e-07
2.0384049440246947e-07,9.224318720661338e-08
5.276274262687521e-07,3.791469357225552e-07
1.5821687199151758e-07,1.258851309474886e-07
4.355952726130911e-07,2.680412414678123e-07
2.3278194025983436e-07,2.000000063016078e-07
5.04963437366197e-07,2.511773952234204e-07
5.023068416847077e-07,3.2044199162822586e-07
3.4446826664522425e-07,1.765143071506164e-07
6.944333068987609e-07,4.413407834359218e-07
9.401796740085915e-07,6.510416800775986e-07
5.348996917356535e-07,2.4010671527912027e-07
9.136962601876084e-07,5.667060285531525e-07
3.048244750152126e-07,1.6390583932036942e-07
2.1810550893145952e-07,1.428571257368177e-07
9.560212667775043e-07,4.162331695476032e-07
5.704108629567015e-07,4.3433299438043755e-07
5.180497806258397e-07,4.04494391222524e-07
1.0255080215162184e-07,7.299230157321131e-08
7.362916224225415e-07,5.625000315317322e-07
9.027919017768858e-07,7.558139892912027e-07
7.479767281444339e-07,4.340277915926145e-07
9.289814438041349e-07,5.09554104190529e-07
6.769635499202555e-07,6.609195526643634e-07
6.434048413223805e-07,4.76190484170974e-07
8.94258908011633e-07,8.121276985012817e-07
3.291770121234535e-07,2.5125628291552943e-07
3.676762942231888e-07,2.2222230580794935e-07
4.614969436746606e-07,4.907975451746511e-07
3.6837545547490575e-07,1.6932272716792066e-07
6.514676775092325e-07,4.2465753090646716e-07
8.483484096490468e-07,7.71604940262774e-07
5.427597584893896e-07,4.774774794422172e-07
1.395433108865128e-07,1.1472275366037545e-07
1.733144343935576e-07,1.626016231352379e-07
8.675110964881042e-07,4.4767770219187554e-07
4.0732907826041284e-07,1.400020332021626e-07
8.809265450241391e-07,2.651436679414371e-07
1.543864713801457e-07,1.0970592765916204e-07
4.4521262123355306e-07,2.6274303420362034e-07
7.644003158877906e-07,5.882352643157506e-07
3.11751242174188e-07,1.7505470693027913e-07
3.9242242469345345e-07,1.4253562864069247e-07
5.103310322333289e-07,2.9787230850829813e-07
2.8667070668415987e-07,1.500750374037177e-07
5.265403328158998e-07,3.333333229902212e-07
7.781887128323979e-07,3.934426341495886e-07
9.279711203424699e-07,2.857142679557465e-07
6.038226001629421e-07,2.8268551899923073e-07
9.028103883026975e-07,3.539823168664825e-07
8.356400749592024e-07,1.0825198073448449e-06
7.558601696101987e-07,3.6011080805653953e-07
1.1799506061183753e-07,8.395061685722518e-08
8.775970219759496e-07,3.7854889260321993e-07
8.287059700008269e-07,2.8051948144841273e-07
1.8019318932502603e-07,1.1691348569134872e-07
8.901812859627595e-07,9.095043201259008e-07
1.3236901768257422e-07,1.3225424258353806e-07
3.9350264761185906e-07,2.3529414431669652e-07
1.349214379691393e-07,6.365503045941197e-08
2.934517009855013e-07,1.7204301723855037e-07
4.349154901677916e-07,3.243594046104683e-07
4.243835889551803e-07,2.4295432386652603e-07
1.0301614162870313e-07,4.829362479593332e-08
3.2932858695384063e-07,9.888059649601248e-08
1.044194253554877e-07,7.908206904194591e-08
5.188677618105949e-07,2.6086959221998736e-07
5.643156387386955e-07,4.540295118651033e-07
4.0091362088705865e-07,1.5073009965186638e-07
3.590313678276804e-07,2.8571416831737405e-07
4.817967720357466e-07,3.694267509704038e-07
1.9003775131068466e-07,1.0526310357846322e-07
4.9113992734326e-07,2.3258518359322798e-07
5.860241771865209e-07,2.79720265989074e-07
2.984763972210855e-07,1.5426251595819752e-07
8.549246754129317e-07,5.633803271167414e-07
1.6129338529990314e-07,8.516886744413834e-08
4.6725691776568883e-07,2.3668638717375053e-07
1.3773838372790687e-07,8.101639064138293e-08
9.149803323746355e-07,9.200000745108437e-07
2.577513649362509e-07,1.3095238048339876e-07
4.1129421357857677e-07,2.0689654444912865e-07
5.261175937283682e-07,3.042789232075488e-07
6.534426191186067e-07,4.377654307351222e-07
5.064608199651453e-07,3.6927621864351854e-07
6.012969019292851e-07,3.7868164921414883e-07
6.059354319355429e-07,1.6393440819121744e-07
3.5546935643716285e-07,3.4013605925970795e-07
8.119619318802425e-07,4.68493811470084e-07
8.801118360400525e-07,5.230125456369059e-07
2.2399330980944003e-07,1.3033707988562404e-07
7.562483574939107e-07,1.4225940968791363e-07
5.59041014859957e-07,2.644628056574331e-07
6.783471617664853e-07,3.870718005568743e-07
1.5213527493916495e-07,9.701492725269663e-08
1.3743697249422728e-07,8.429118565324075e-08
3.122902475886497e-07,2.000000001073485e-07
3.3158557785345273e-07,2.835051723212531e-07
9.049886332024787e-07,6.185567019736393e-07
4.3982669266606076e-07,3.233082688542626e-07
2.4266147018164676e-07,1.7376194370540054e-07
7.702241567382503e-07,6.66666799707808e-07
7.43106608302587e-07,7.65550246309702e-07
8.964699853990448e-07,1.1229647027444072e-06
8.096843656958997e-07,4.885057585886501e-07
8.297674134196011e-07,5.000001032204213e-07
8.558611661543546e-07,6.093189914724296e-07
4.4707727903017166e-07,1.769911490038349e-07
6.990260102738801e-07,5.870020955693225e-07
4.1498637086127856e-07,2.2727273420949336e-07
8.547282527666171e-07,4.810126581890848e-07
3.758427977871149e-07,1.1932554976192397e-07
6.082521384672179e-07,1.9999996352654447e-07
3.429832908665537e-07,2.264150852017482e-07
1.3436855554108476e-07,9.430255609824526e-08
7.925377749209926e-07,7.150519217648191e-07
4.118418321645515e-07,1.5966385899262069e-07
5.148484314496415e-07,3.129445209956341e-07
8.141885718209256e-07,5.614035148814626e-07
8.461453762835125e-07,8.02568217516509e-07
1.6043111122551402e-07,1.3577586171595048e-07
3.321421987425816e-07,2.7551020612642964e-07
3.9059955557329206e-07,1.764704913616561e-07
5.482419595870889e-07,3.124999765890967e-07
7.46396305019265e-07,2.8208745827519777e-07
2.0921193476875393e-07,1.4999996592538484e-07
8.896474213094422e-07,8.178438729291922e-07
5.506262226634068e-07,3.331020124597866e-07
9.620207440527606e-07,8.745081124587383e-07
2.0009458359144622e-07,1.2698414331965839e-07
5.959556004607854e-07,4.313725391555854e-07
3.730987342483981e-07,1.6563876559476024e-07
3.1441945180259823e-07,1.8181826830842647e-07
4.7249443771863855e-07,3.7391303658565567e-07
2.74320349946801e-07,1.9364161635451017e-07
9.417186091525873e-07,6.666667532992672e-07
2.5716704546123723e-07,1.4285713431095654e-07
9.076121612862143e-07,1.009591082104586e-06
9.562180941643191e-07,8.637873492868111e-07
9.632188875806681e-07,3.7113402792363857e-07
1.3686953508387324e-07,5.595408891220365e-08
6.513379184328245e-07,4.6753245239910213e-07
8.576349211503696e-07,6.153847850387542e-07
1.043729994316567e-07,7.820137421243574e-08
9.45425329814119e-07,8.965517308737513e-07
1.35379045911555e-07,3.2145669870988064e-08
4.485434166903535e-07,3.5802470107564066e-07
3.3720353685219735e-07,1.9572954013023787e-07
4.7468891852701857e-07,2.476780109886102e-07
3.5412411829089653e-07,2.79069838855477e-07
2.6435639659546773e-07,1.914672191407421e-07
1.6034918549984477e-07,6.054571315186865e-08
2.2796014869852676e-07,1.6288252835823525e-07
4.822404429103679e-07,2.702702514374476e-07
1.6661014778979262e-07,5.508983031059075e-08
2.7671327356308655e-07,1.5191075314423316e-07
8.900782963138358e-07,6.399999625515566e-07
7.165041712061183e-07,4.240882153567767e-07
6.297175080794669e-07,4.4444438732892836e-07
1.843621199450292e-07,1.3333333131592095e-07
9.424031669180953e-07,5.238095142193546e-07
2.5492611460124676e-07,1.346801346626558e-07
8.32168549356998e-07,4.318322038304779e-07
8.19512409933553e-07,7.419354944690139e-07
3.388741561647091e-07,1.9628891419156537e-07
9.475706231965863e-07,8.571430326794758e-07
3.478017176070525e-07,1.828029794896259e-07
8.253472266141731e-07,5.683432803798081e-07
4.370094970208706e-07,4.189526178910679e-07
6.644141838230369e-07,3.91916714024649e-07
2.343513872656653e-07,2.127659122191367e-07
4.6803557218436644e-07,4.1998551968264004e-07
9.564894180298196e-07,3.8709676533705123e-07
6.05865096262806e-07,4.188034164459648e-07
1.0867887020895679e-07,8.082284357794745e-08
5.963478562342863e-07,6.006006030892142e-07
9.211790866541016e-07,3.4123868562966836e-07
4.810865697962017e-07,2.8571383454957146e-07
3.734759426473251e-07,3.046357688399689e-07
9.162636941833607e-07,6.666663890320649e-07
2.389750130566987e-07,2.2088353928614626e-07
4.835299053286055e-07,4.304778210531001e-07
3.6857894767661836e-07,3.6845983126435335e-07
3.572566984217968e-07,1.4457831412997653e-07
8.379961611362269e-07,5.236363830415928e-07
3.108357271427606e-07,2.587656880579619e-07
8.86961268430033e-07,8.685162884876768e-07
9.639706686670062e-07,5.743243337517221e-07
5.65454981772438e-07,2.925639836079094e-07
3.6263073619220293e-07,3.3670031032657424e-07
5.020563581451125e-07,4.324324252679339e-07
4.591744749205079e-07,2.913752918687489e-07
7.616525891215023e-07,3.693483348670081e-07
2.642550267597803e-07,1.1400651595666051e-07
7.038433362208741e-07,4.1762371011740794e-07
9.287057959663457e-07,6.91357728826975e-07
3.5004289672555296e-07,2.2657753593550386e-07
9.194137080883783e-07,3.6042530357865745e-07
3.926399613373624e-07,2.128917786357189e-07
5.480563096553506e-07,5.71428535968058e-07
4.6451252499575824e-07,2.150991096116246e-07
3.994042191069433e-07,1.9714285633892852e-07
2.938396633658346e-07,1.2483994946015157e-07
5.565029685284442e-07,3.451581947776347e-07
6.00835551971609e-07,3.2467532780534634e-07
